,params,X,U,obj,solve_time_sec,term_status,X_warmstart,U_warmstart,Z_warmstart,inference_time_sec
80,[ 0.27027008 -1.0037384 ],"[[ 2.70270079e-01 -1.00373840e+00  0.00000000e+00  0.00000000e+00]
 [ 2.82782644e-01 -9.35291290e-01  2.47836515e-01  1.35439217e+00]
 [ 3.11467260e-01 -7.29379594e-01  3.20540965e-01  2.72197771e+00]
 [ 3.26319873e-01 -3.72148722e-01 -2.49325577e-02  4.34678030e+00]
 [ 2.73427963e-01  1.80336162e-01 -9.95801747e-01  6.47047567e+00]
 [ 1.21538997e-01  8.84241283e-01 -1.96410728e+00  7.17158318e+00]
 [-7.50054121e-02  1.51444912e+00 -1.99424672e+00  5.36785650e+00]
 [-2.46098891e-01  1.95971060e+00 -1.45999742e+00  3.63016629e+00]
 [-3.60377282e-01  2.26708508e+00 -8.34793389e-01  2.61488962e+00]
 [-4.18331534e-01  2.49447727e+00 -3.24709684e-01  2.01286030e+00]
 [-4.33186531e-01  2.67102909e+00  2.96976473e-02  1.58167779e+00]
 [-4.19255376e-01  2.80907154e+00  2.51631916e-01  1.22965372e+00]
 [-3.87951374e-01  2.91530967e+00  3.77086520e-01  9.34774399e-01]
 [-3.47352207e-01  2.99519706e+00  4.37159181e-01  6.93377256e-01]
 [-3.02849859e-01  3.05384183e+00  4.54674423e-01  5.02146900e-01]
 [-2.57914394e-01  3.09588885e+00  4.45366681e-01  3.55162352e-01]
 [-2.14703441e-01  3.12532544e+00  4.19803441e-01  2.45079100e-01]
 [-1.74497709e-01  3.14541101e+00  3.84965658e-01  1.64511114e-01]
 [-1.38002932e-01  3.15871572e+00  3.45365137e-01  1.06801815e-01]
 [-1.05558224e-01  3.16720343e+00  3.03806841e-01  6.62856847e-02]
 [-7.72805586e-02  3.17233014e+00  2.61914313e-01  3.82625945e-02]
 [-5.31642996e-02  3.17513037e+00  2.20502540e-01  1.88426301e-02]
 [-3.31482664e-02  3.17628717e+00  1.79855987e-01  4.75037610e-03]
 [-1.71576086e-02  3.17618394e+00  1.39953792e-01 -6.86036702e-03]
 [-5.12380153e-03  3.17493844e+00  1.00681618e-01 -1.85349789e-02]
 [ 3.01858108e-03  3.17243576e+00  6.20841458e-02 -3.25030908e-02]
 [ 7.36739254e-03  3.16837502e+00  2.47591827e-02 -5.03080934e-02]
 [ 8.14606622e-03  3.16239977e+00 -9.38123930e-03 -7.15415403e-02]
 [ 5.91775170e-03  3.15446258e+00 -3.54446620e-02 -9.03184116e-02]
 [ 2.07637856e-03  3.14581299e+00 -4.16654982e-02 -8.60639140e-02]
 [ 0.00000000e+00  3.14159274e+00  0.00000000e+00  1.58588294e-33]]","[[  3.7778444 ]
 [  2.0978727 ]
 [ -2.1256382 ]
 [ -9.328243  ]
 [-13.441627  ]
 [ -4.604962  ]
 [  4.733041  ]
 [  7.2017136 ]
 [  6.1920958 ]
 [  4.4489565 ]
 [  2.9106412 ]
 [  1.7567831 ]
 [  0.9458444 ]
 [  0.39592326]
 [  0.03372848]
 [ -0.19701482]
 [ -0.33751664]
 [ -0.41748255]
 [ -0.45817727]
 [ -0.47469103]
 [ -0.47752887]
 [ -0.47367406]
 [ -0.4672226 ]
 [ -0.45959768]
 [ -0.4492067 ]
 [ -0.4300971 ]
 [ -0.38844907]
 [ -0.2939762 ]
 [ -0.07889784]
 [  0.41392288]]",160.9890636028623,1.0460000038146973,LOCALLY_SOLVED,"[[ 0.23332351 -0.49353606  0.40834546 -0.04659459]
 [ 0.26405865 -0.3289246   0.9259873   0.08067425]
 [ 0.09993152 -0.671454    1.2326304   0.74774855]
 [ 0.28483635 -0.42129472  0.9732628   1.9905517 ]
 [ 0.44612455 -0.47810453  0.03057003  3.7014863 ]
 [ 0.0618062   0.14417237 -0.64355075  4.5022893 ]
 [ 0.18892196  0.8695594  -1.0902708   4.288566  ]
 [ 0.37827557  0.8560169  -1.4635698   3.4380562 ]
 [-0.17834112  1.3753678  -1.3111695   2.991167  ]
 [-0.04685517  1.3113853  -0.6736963   2.3098443 ]
 [-0.38025314  2.060017    0.30163953  2.0564816 ]
 [-0.12802824  2.2042284  -0.14324863  1.6395528 ]
 [-0.5368866   2.398481   -0.09689203  1.2733425 ]
 [-0.3517136   2.695663    0.27094623  1.374579  ]
 [-0.6150993   1.9013612   0.33493719  1.2292408 ]
 [-0.07810552  2.5413399   0.13189183  0.51455283]
 [-0.32824847  2.507108    0.12032802  0.61452854]
 [-0.07972378  2.2883048   0.27214202  0.5027289 ]
 [-0.10610715  2.282842    0.0619689   0.5480606 ]
 [-0.14121957  2.7734065   0.32910156  0.19004045]
 [ 0.15714635  2.8532383  -0.02068653  0.17201243]
 [-0.28845143  2.7317245   0.49900356  0.25726157]
 [ 0.07615456  2.5036995   0.1873815   0.08408904]
 [-0.05933524  2.878598    0.31753406  0.20604944]
 [-0.17349014  2.3139772   0.1907339   0.05005159]
 [ 0.00479402  2.576746    0.11977103 -0.06397647]
 [-0.21767561  2.7889519   0.03379398 -0.20944943]
 [ 0.2333381   2.9154518   0.13639191 -0.2251969 ]
 [ 0.12295257  3.1469638   0.0453113   0.14060955]
 [-0.10807223  2.7700472   0.01134521  0.05052255]
 [ 0.2944032   2.748507    0.08132307  0.24006061]]","[[  9.884961  ]
 [  1.3634592 ]
 [ -0.9850776 ]
 [ -5.2203627 ]
 [-10.000669  ]
 [ -8.183078  ]
 [ -1.776239  ]
 [  2.2634778 ]
 [  4.1130576 ]
 [  3.9732184 ]
 [  2.8781838 ]
 [  2.107588  ]
 [  1.2531098 ]
 [  0.53466254]
 [  0.54405683]
 [  0.8188373 ]
 [  0.33506808]
 [ -0.01518359]
 [ -0.01299639]
 [ -0.52783465]
 [ -0.6174933 ]
 [ -0.7191565 ]
 [ -0.81404793]
 [ -0.76269704]
 [ -0.9095675 ]
 [ -0.659718  ]
 [ -0.35478246]
 [  0.13980435]
 [  0.2901378 ]
 [  0.597391  ]]","[ 2.33323514e-01 -4.93536055e-01  4.08345461e-01 -4.65945899e-02
  9.88496113e+00  2.64058650e-01 -3.28924596e-01  9.25987303e-01
  8.06742460e-02  1.36345923e+00  9.99315232e-02 -6.71454012e-01
  1.23263037e+00  7.47748554e-01 -9.85077620e-01  2.84836352e-01
 -4.21294719e-01  9.73262787e-01  1.99055171e+00 -5.22036266e+00
  4.46124554e-01 -4.78104532e-01  3.05700321e-02  3.70148635e+00
 -1.00006685e+01  6.18062019e-02  1.44172370e-01 -6.43550754e-01
  4.50228930e+00 -8.18307781e+00  1.88921958e-01  8.69559407e-01
 -1.09027076e+00  4.28856611e+00 -1.77623904e+00  3.78275573e-01
  8.56016874e-01 -1.46356976e+00  3.43805623e+00  2.26347780e+00
 -1.78341120e-01  1.37536776e+00 -1.31116951e+00  2.99116707e+00
  4.11305761e+00 -4.68551666e-02  1.31138527e+00 -6.73696280e-01
  2.30984426e+00  3.97321844e+00 -3.80253136e-01  2.06001711e+00
  3.01639527e-01  2.05648160e+00  2.87818384e+00 -1.28028244e-01
  2.20422840e+00 -1.43248633e-01  1.63955283e+00  2.10758805e+00
 -5.36886573e-01  2.39848089e+00 -9.68920290e-02  1.27334249e+00
  1.25310981e+00 -3.51713598e-01  2.69566298e+00  2.70946234e-01
  1.37457895e+00  5.34662545e-01 -6.15099311e-01  1.90136123e+00
  3.34937185e-01  1.22924078e+00  5.44056833e-01 -7.81055167e-02
  2.54133987e+00  1.31891832e-01  5.14552832e-01  8.18837285e-01
 -3.28248471e-01  2.50710797e+00  1.20328024e-01  6.14528537e-01
  3.35068077e-01 -7.97237754e-02  2.28830481e+00  2.72142023e-01
  5.02728879e-01 -1.51835941e-02 -1.06107153e-01  2.28284192e+00
  6.19689003e-02  5.48060596e-01 -1.29963895e-02 -1.41219571e-01
  2.77340651e+00  3.29101562e-01  1.90040454e-01 -5.27834654e-01
  1.57146350e-01  2.85323834e+00 -2.06865314e-02  1.72012433e-01
 -6.17493272e-01 -2.88451433e-01  2.73172450e+00  4.99003559e-01
  2.57261574e-01 -7.19156504e-01  7.61545599e-02  2.50369954e+00
  1.87381506e-01  8.40890408e-02 -8.14047933e-01 -5.93352392e-02
  2.87859797e+00  3.17534059e-01  2.06049442e-01 -7.62697041e-01
 -1.73490137e-01  2.31397724e+00  1.90733895e-01  5.00515886e-02
 -9.09567475e-01  4.79401648e-03  2.57674599e+00  1.19771026e-01
 -6.39764667e-02 -6.59717977e-01 -2.17675611e-01  2.78895187e+00
  3.37939784e-02 -2.09449425e-01 -3.54782462e-01  2.33338103e-01
  2.91545177e+00  1.36391908e-01 -2.25196898e-01  1.39804348e-01
  1.22952566e-01  3.14696383e+00  4.53112982e-02  1.40609547e-01
  2.90137798e-01 -1.08072229e-01  2.77004719e+00  1.13452114e-02
  5.05225509e-02  5.97391009e-01  2.94403195e-01  2.74850702e+00
  8.13230723e-02  2.40060613e-01]",0.0
84,[-0.20912252 -0.5044097 ],"[[-2.0912252e-01 -5.0440967e-01  0.0000000e+00  0.0000000e+00]
 [-1.7164758e-01 -5.2224278e-01  7.4875182e-01 -3.4809721e-01]
 [-8.0394208e-02 -5.3568959e-01  1.0760787e+00  8.4107868e-02]
 [ 2.4763087e-02 -4.7396478e-01  1.0270842e+00  1.1331799e+00]
 [ 9.9695958e-02 -2.6993701e-01  4.7117379e-01  2.8996952e+00]
 [ 8.1655502e-02  1.6283552e-01 -8.0829519e-01  5.5788913e+00]
 [-7.1365304e-02  8.1941825e-01 -2.1697631e+00  7.0912127e+00]
 [-2.9456785e-01  1.4508779e+00 -2.3135552e+00  5.4354687e+00]
 [-4.9196753e-01  1.8994448e+00 -1.6679963e+00  3.6413126e+00]
 [-6.1980063e-01  2.2080436e+00 -8.9798433e-01  2.6393571e+00]
 [-6.7826563e-01  2.4394910e+00 -2.7165318e-01  2.0761447e+00]
 [-6.8374640e-01  2.6236117e+00  1.6413634e-01  1.6743320e+00]
 [-6.5372187e-01  2.7713149e+00  4.3909657e-01  1.3340682e+00]
 [-6.0206062e-01  2.8877082e+00  5.9688979e-01  1.0371290e+00]
 [-5.3860301e-01  2.9771824e+00  6.7472357e-01  7.8625393e-01]
 [-4.6998492e-01  3.0443583e+00  6.9965136e-01  5.8310270e-01]
 [-4.0057242e-01  3.0937831e+00  6.9015276e-01  4.2459726e-01]
 [-3.3319613e-01  3.1295452e+00  6.5852469e-01  3.0462500e-01]
 [-2.6967138e-01  3.1550779e+00  6.1280209e-01  2.1604118e-01]
 [-2.1115625e-01  3.1731181e+00  5.5809134e-01  1.5185034e-01]
 [-1.5839882e-01  3.1857462e+00  4.9747106e-01  1.0567635e-01]
 [-1.1190853e-01  3.1944497e+00  4.3262005e-01  7.1811788e-02]
 [-7.2072610e-02  3.2001808e+00  3.6428624e-01  4.5065749e-02]
 [-3.9229501e-02  3.2033985e+00  2.9268149e-01  2.0552628e-02]
 [-1.3702416e-02  3.2040899e+00  2.1788286e-01 -6.4501534e-03]
 [ 4.2133350e-03  3.2017946e+00  1.4035682e-01 -4.0361941e-02]
 [ 1.4332821e-02  3.1956778e+00  6.1832000e-02 -8.4378809e-02]
 [ 1.6793797e-02  3.1847963e+00 -1.2969793e-02 -1.3753125e-01]
 [ 1.2545091e-02  3.1689019e+00 -7.2525062e-02 -1.8660499e-01]
 [ 4.4668904e-03  3.1506720e+00 -8.9633919e-02 -1.8514590e-01]
 [ 0.0000000e+00  3.1415927e+00  0.0000000e+00 -4.9705364e-20]]","[[  8.683321  ]
 [  4.3019342 ]
 [  0.34793288]
 [ -4.884647  ]
 [-12.640238  ]
 [-16.998224  ]
 [ -5.916865  ]
 [  5.922136  ]
 [  8.844922  ]
 [  7.501119  ]
 [  5.359812  ]
 [  3.510515  ]
 [  2.1332622 ]
 [  1.1622219 ]
 [  0.4944293 ]
 [  0.0422507 ]
 [ -0.2600291 ]
 [ -0.46008986]
 [ -0.59228265]
 [ -0.681242  ]
 [ -0.7443503 ]
 [ -0.7932824 ]
 [ -0.83478206]
 [ -0.87063265]
 [ -0.89646107]
 [ -0.8983314 ]
 [ -0.844474  ]
 [ -0.66553074]
 [ -0.20670338]
 [  0.89046913]]",172.58893261117794,1.752000093460083,LOCALLY_SOLVED,"[[ 1.94517791e-01 -3.91821146e-01  2.75196105e-01 -2.42448226e-02]
 [ 1.89198315e-01 -1.90356910e-01  6.99484169e-01  8.24854374e-02]
 [ 1.01566471e-01 -4.91660267e-01  9.52762425e-01  5.43556690e-01]
 [ 1.95016667e-01 -3.01200628e-01  7.31420100e-01  1.48352063e+00]
 [ 3.40003967e-01 -3.66473615e-01  1.77134443e-02  2.81288719e+00]
 [ 5.22782356e-02  1.23702005e-01 -4.87668663e-01  3.40104198e+00]
 [ 1.58626854e-01  6.23543799e-01 -8.09541643e-01  3.28332090e+00]
 [ 3.12953830e-01  6.93598390e-01 -1.12086236e+00  2.64403343e+00]
 [-1.07693583e-01  1.05916035e+00 -1.04512966e+00  2.27304435e+00]
 [-1.46582499e-02  9.86739278e-01 -5.05064368e-01  1.77747405e+00]
 [-2.72468030e-01  1.57681787e+00  1.83920637e-01  1.61829722e+00]
 [-9.16623175e-02  1.70985997e+00 -8.59515741e-02  1.21581662e+00]
 [-3.66536975e-01  1.84455144e+00 -1.06368825e-01  9.53236818e-01]
 [-2.31446862e-01  2.07284498e+00  2.02348605e-01  1.07162929e+00]
 [-5.16020238e-01  1.46023273e+00  2.06386149e-01  9.38393474e-01]
 [-1.20798327e-01  1.94056916e+00  1.33801892e-01  4.37232494e-01]
 [-2.08056837e-01  1.93552136e+00  8.83963704e-02  4.56175148e-01]
 [-6.19327761e-02  1.77144885e+00  1.97441757e-01  4.14493680e-01]
 [-1.16195090e-01  1.70840311e+00  6.78534880e-02  3.75726312e-01]
 [-1.25277832e-01  2.09132957e+00  2.65629053e-01  2.15562984e-01]
 [ 1.92643419e-01  2.17188406e+00 -2.65229736e-02  9.74843949e-02]
 [-2.00425982e-01  2.09495926e+00  4.02077854e-01  2.07644671e-01]
 [ 3.39531340e-02  1.93394947e+00  1.40171498e-01  7.43314922e-02]
 [-6.55429587e-02  2.19458318e+00  2.66889751e-01  1.29570171e-01]
 [-9.51507315e-02  1.80371261e+00  1.33561388e-01  7.57665187e-02]
 [ 3.67580801e-02  1.99959147e+00  1.18575551e-01 -8.08237195e-02]
 [-1.45750746e-01  2.11176538e+00 -5.56744635e-04 -1.47037551e-01]
 [ 2.15365425e-01  2.18528199e+00  9.03965756e-02 -1.88232541e-01]
 [ 3.69096808e-02  2.40715051e+00  7.39926696e-02  7.46533349e-02]
 [-1.02072470e-01  2.09594345e+00 -3.97064909e-03  6.44906014e-02]
 [ 1.71013206e-01  2.10369730e+00  9.32924896e-02  1.87079474e-01]]","[[ 7.6031666 ]
 [ 1.0737088 ]
 [-0.7108191 ]
 [-3.908296  ]
 [-7.628832  ]
 [-6.259172  ]
 [-1.386054  ]
 [ 1.6644645 ]
 [ 3.121225  ]
 [ 3.003188  ]
 [ 2.1732316 ]
 [ 1.5873734 ]
 [ 0.9790658 ]
 [ 0.43174648]
 [ 0.43898916]
 [ 0.6702423 ]
 [ 0.24402097]
 [ 0.0340387 ]
 [ 0.0354789 ]
 [-0.36026898]
 [-0.49535915]
 [-0.5084816 ]
 [-0.61386776]
 [-0.60911644]
 [-0.70018554]
 [-0.5354569 ]
 [-0.2832018 ]
 [ 0.11285917]
 [ 0.19089133]
 [ 0.45230097]]","[ 1.94517791e-01 -3.91821146e-01  2.75196105e-01 -2.42448226e-02
  7.60316658e+00  1.89198315e-01 -1.90356910e-01  6.99484169e-01
  8.24854374e-02  1.07370877e+00  1.01566471e-01 -4.91660267e-01
  9.52762425e-01  5.43556690e-01 -7.10819125e-01  1.95016667e-01
 -3.01200628e-01  7.31420100e-01  1.48352063e+00 -3.90829611e+00
  3.40003967e-01 -3.66473615e-01  1.77134443e-02  2.81288719e+00
 -7.62883186e+00  5.22782356e-02  1.23702005e-01 -4.87668663e-01
  3.40104198e+00 -6.25917196e+00  1.58626854e-01  6.23543799e-01
 -8.09541643e-01  3.28332090e+00 -1.38605404e+00  3.12953830e-01
  6.93598390e-01 -1.12086236e+00  2.64403343e+00  1.66446447e+00
 -1.07693583e-01  1.05916035e+00 -1.04512966e+00  2.27304435e+00
  3.12122512e+00 -1.46582499e-02  9.86739278e-01 -5.05064368e-01
  1.77747405e+00  3.00318789e+00 -2.72468030e-01  1.57681787e+00
  1.83920637e-01  1.61829722e+00  2.17323160e+00 -9.16623175e-02
  1.70985997e+00 -8.59515741e-02  1.21581662e+00  1.58737338e+00
 -3.66536975e-01  1.84455144e+00 -1.06368825e-01  9.53236818e-01
  9.79065776e-01 -2.31446862e-01  2.07284498e+00  2.02348605e-01
  1.07162929e+00  4.31746483e-01 -5.16020238e-01  1.46023273e+00
  2.06386149e-01  9.38393474e-01  4.38989162e-01 -1.20798327e-01
  1.94056916e+00  1.33801892e-01  4.37232494e-01  6.70242310e-01
 -2.08056837e-01  1.93552136e+00  8.83963704e-02  4.56175148e-01
  2.44020969e-01 -6.19327761e-02  1.77144885e+00  1.97441757e-01
  4.14493680e-01  3.40386964e-02 -1.16195090e-01  1.70840311e+00
  6.78534880e-02  3.75726312e-01  3.54789048e-02 -1.25277832e-01
  2.09132957e+00  2.65629053e-01  2.15562984e-01 -3.60268980e-01
  1.92643419e-01  2.17188406e+00 -2.65229736e-02  9.74843949e-02
 -4.95359153e-01 -2.00425982e-01  2.09495926e+00  4.02077854e-01
  2.07644671e-01 -5.08481622e-01  3.39531340e-02  1.93394947e+00
  1.40171498e-01  7.43314922e-02 -6.13867760e-01 -6.55429587e-02
  2.19458318e+00  2.66889751e-01  1.29570171e-01 -6.09116435e-01
 -9.51507315e-02  1.80371261e+00  1.33561388e-01  7.57665187e-02
 -7.00185537e-01  3.67580801e-02  1.99959147e+00  1.18575551e-01
 -8.08237195e-02 -5.35456896e-01 -1.45750746e-01  2.11176538e+00
 -5.56744635e-04 -1.47037551e-01 -2.83201814e-01  2.15365425e-01
  2.18528199e+00  9.03965756e-02 -1.88232541e-01  1.12859175e-01
  3.69096808e-02  2.40715051e+00  7.39926696e-02  7.46533349e-02
  1.90891325e-01 -1.02072470e-01  2.09594345e+00 -3.97064909e-03
  6.44906014e-02  4.52300966e-01  1.71013206e-01  2.10369730e+00
  9.32924896e-02  1.87079474e-01]",0.0
